City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,springbok,-29.6643,17.8865,11.9,63,0,1.26,ZA,1734487436
362,marsabit,2.3284,37.9899,18.36,68,82,2.49,KE,1734487438
363,broome,42.2506,-75.833,3.34,81,0,2.24,US,1734487439
364,aqaba,29.5267,35.0078,11.92,58,0,3.6,JO,1734487440
365,ha tinh,18.3333,105.9,17.4,89,100,3.31,VN,1734487405
366,glace bay,46.1969,-59.957,9.32,96,100,7.72,CA,1734487444
367,galliano,29.4422,-90.2992,19.0,88,0,1.54,US,1734487446
368,dudinka,69.4058,86.1778,-6.96,94,100,11.02,RU,1734487448
369,thames,-37.1333,175.5333,20.56,56,95,5.82,NZ,1734487449
370,ikem,6.779,7.7169,22.15,23,64,2.09,NG,1734487451
371,luderitz,-26.6481,15.1594,14.51,85,0,7.31,NA,1734487452
372,bucerias,20.75,-105.3333,23.99,83,40,2.06,MX,1734487453
373,kedougou,12.5579,-12.1743,22.16,16,100,1.35,SN,1734487196
374,hasilpur,29.7122,72.5553,10.09,21,2,2.46,PK,1734487457
375,hadibu,12.65,54.0333,23.03,80,77,6.17,YE,1734487459
376,lazaro cardenas,17.9583,-102.2,25.82,82,24,1.81,MX,1734487461
377,presque isle,46.6811,-68.0159,4.43,80,100,5.14,US,1734487461
378,ancud,-41.8697,-73.8203,12.94,91,39,3.54,CL,1734487381
379,chibougamau,49.9168,-74.3659,-0.21,93,100,6.69,CA,1734487244
380,vilyuchinsk,52.9306,158.4028,1.15,86,100,4.9,RU,1734487467
381,barcelos,41.5388,-8.6151,13.61,87,100,2.8,PT,1734487468
382,caleta de carquin,-11.0925,-77.6267,19.67,87,100,3.66,PE,1734487470
383,saint-pierre,-21.3393,55.4781,22.82,64,0,3.09,RE,1734487472
384,topchikha,52.8192,83.1185,-23.41,100,25,1.74,RU,1734487474
385,birnin kebbi,12.4539,4.1975,18.18,19,0,5.83,NG,1734487476
386,nova sintra,14.8667,-24.7167,26.0,70,53,1.73,CV,1734487477
387,igarka,67.4667,86.5833,-7.15,94,100,9.84,RU,1734487480
388,tazacorte,28.629,-17.9293,20.64,45,0,2.24,ES,1734487481
389,kirchseeon,48.0714,11.8888,2.16,92,100,0.45,DE,1734487483
390,sarangani,5.4033,125.4636,27.46,80,100,2.58,PH,1734487486
391,makinsk,52.6292,70.4169,-9.91,90,100,5.47,KZ,1734487489
392,tekeli,44.83,78.8239,-4.23,43,8,6.52,KZ,1734487490
393,carnarvon,-24.8667,113.6333,27.54,62,9,8.41,AU,1734487492
394,zest'aponi,42.11,43.0525,2.79,99,100,1.04,GE,1734487496
395,el granada,37.5027,-122.4694,12.21,90,0,2.57,US,1734487498
396,opuwo,-18.0607,13.84,21.05,29,100,1.71,NA,1734487500
397,tlahualilo de zaragoza,26.1167,-103.45,19.11,49,82,3.32,MX,1734487502
398,pitimbu,-7.4706,-34.8086,26.52,79,100,4.39,BR,1734487503
399,fang,19.9169,99.2145,20.74,82,33,0.74,TH,1734487505
400,port augusta,-32.5,137.7667,28.19,16,0,4.46,AU,1734487509
401,kedainiai,55.2883,23.9747,0.22,83,68,4.41,LT,1734487511
402,kill devil hills,36.0307,-75.676,16.66,89,0,0.0,US,1734487512
403,guaimaro,21.05,-77.35,22.84,93,100,4.26,CU,1734487514
404,yelan'-koleno,51.1523,41.2306,-0.58,93,97,7.82,RU,1734487516
405,gadzhiyevo,69.2551,33.3362,-15.81,88,100,2.39,RU,1734487518
406,sicuani,-14.2694,-71.2261,8.52,89,100,0.54,PE,1734487520
407,ilha de mocambique,-15.0342,40.7358,25.7,84,89,2.92,MZ,1734487521
408,pariaman,-0.619,100.12,28.03,89,100,3.33,ID,1734487523
409,ifakara,-8.1333,36.6833,21.38,97,32,0.43,TZ,1734487525
410,kalymnos,36.95,26.9833,11.74,82,0,3.09,GR,1734487453
411,effium,6.6292,8.0593,22.45,23,78,1.94,NG,1734487530
412,ak'ordat,15.5486,37.8867,21.75,74,100,1.43,ER,1734487531
413,alaghsas,17.0187,8.0168,15.51,23,4,3.3,NE,1734487534
414,awjilah,29.1081,21.2869,12.29,75,0,3.17,LY,1734487539
415,tangalle,6.024,80.7911,24.78,90,64,0.87,LK,1734487541
416,prince george,53.9166,-122.753,-10.31,91,100,5.14,CA,1734487336
417,yenangyaung,20.4667,94.8833,22.35,52,100,2.18,MM,1734487546
418,kouroussa,10.65,-9.8833,19.6,19,12,2.03,GN,1734487548
419,brookings,44.3114,-96.7984,-4.41,96,100,2.57,US,1734487549
420,las tablas,7.7667,-80.2833,24.54,99,2,6.64,PA,1734487551
421,nar'yan-mar,67.6713,53.087,-19.26,81,24,4.05,RU,1734487552
422,cururupu,-1.8283,-44.8683,26.0,82,63,2.03,BR,1734487554
423,horta,38.5333,-28.6333,16.68,78,89,12.52,PT,1734487556
424,kapuskasing,49.4169,-82.4331,-4.95,100,100,4.63,CA,1734487558
425,kharsia,21.9667,83.1167,14.31,42,99,1.19,IN,1734487559
426,jieshi,22.8134,115.8257,16.52,55,63,3.69,CN,1734487561
427,kristinestad,62.2743,21.376,-6.49,83,54,1.3,FI,1734487563
428,thunder bay,48.4001,-89.3168,-5.01,74,100,2.06,CA,1734487274
429,sao vicente,-23.9631,-46.3919,22.77,26,33,0.23,BR,1734487566
430,tucuma,-0.1833,-50.05,25.51,91,8,3.43,BR,1734487567
431,kingston,17.997,-76.7936,27.53,69,20,1.03,JM,1734487098
432,seward,40.907,-97.0989,0.44,79,100,2.24,US,1734487571
433,susuman,62.7833,148.1667,-20.06,97,100,1.48,RU,1734487573
434,minas de marcona,-15.2119,-75.1103,15.91,83,100,5.9,PE,1734487575
435,ayancik,41.9447,34.5861,9.07,70,2,3.18,TR,1734487576
436,lospalos,-8.5186,127.0025,29.97,63,100,4.01,TL,1734487578
437,zilair,52.2332,57.4392,-5.2,96,100,3.9,RU,1734487579
438,margaret river,-33.95,115.0667,22.47,59,0,6.84,AU,1734487581
439,ketchikan,55.3422,-131.6461,2.97,64,100,0.0,US,1734487584
440,beni saf,35.301,-1.3823,11.96,42,88,0.94,DZ,1734487587
441,starodub,52.5844,32.7633,0.36,84,99,9.68,RU,1734487588
442,mizan teferi,6.9833,35.5833,17.6,76,18,1.14,ET,1734487590
443,taguatinga,-12.3857,-46.5711,22.68,90,100,1.65,BR,1734487591
444,markovo,57.3206,107.0881,-25.75,100,100,0.8,RU,1734487593
445,soe,-9.8607,124.284,25.71,70,100,2.64,ID,1734487594
446,inda silase,14.1031,38.2829,14.76,66,9,2.38,ET,1734487596
447,merlo,-32.3429,-65.014,20.36,63,52,7.69,AR,1734487563
448,talara,-4.5772,-81.2719,21.42,78,0,5.66,PE,1734487559
449,mandera,3.9366,41.867,25.75,42,80,3.53,KE,1734487600
450,zeya,53.75,127.2667,-9.22,77,97,2.54,RU,1734487602
451,nacozari viejo,30.4,-109.65,10.72,45,29,0.87,MX,1734487603
452,atar,20.5169,-13.0499,17.64,25,100,8.81,MR,1734487605
453,anar darah,32.7587,61.654,2.59,39,0,2.37,AF,1734487453
454,santiago suchilquitongo,17.25,-96.8833,12.43,94,0,2.38,MX,1734487608
455,kayangel,8.0823,134.7173,26.27,84,100,1.23,PW,1734487610
456,nizhnesortymskiy,62.4397,71.7603,-12.57,97,95,4.5,RU,1734487611
457,nuku'alofa,-21.1333,-175.2,26.44,82,8,8.76,TO,1734487615
458,troitsko-pechorsk,62.7084,56.1964,-17.02,100,100,2.09,RU,1734487618
459,arkalyk,50.2486,66.9114,-6.95,87,100,7.53,KZ,1734487619
460,dali,25.7,100.1833,9.57,53,29,0.9,CN,1734487621
461,kem',64.9555,34.5793,-8.02,87,100,1.56,RU,1734487623
462,praia,14.9215,-23.5087,23.61,78,94,6.05,CV,1734487625
463,darnah,32.767,22.6367,15.19,69,1,6.42,LY,1734487628
464,pacific grove,36.6177,-121.9166,13.57,91,0,2.06,US,1734487629
465,zalingei,12.9096,23.4741,18.91,22,59,1.27,SD,1734487631
466,saint-francois,46.4154,3.9054,4.25,100,100,1.54,FR,1734487632
467,ponta grossa,-25.095,-50.1619,15.24,95,0,5.28,BR,1734487372
468,nizhniy kuranakh,58.8353,125.4869,-18.51,92,99,3.97,RU,1734487635
469,karaj,35.8355,51.0103,2.91,36,0,0.85,IR,1734487639
470,sanga-sanga,5.0725,119.7853,27.76,81,100,5.49,PH,1734487641
471,labytnangi,66.6572,66.4183,-25.6,95,20,1.81,RU,1734487645
472,sile,41.1754,29.6133,9.73,83,0,5.97,TR,1734487646
473,ginir,7.1333,40.7,11.09,51,18,2.05,ET,1734487649
474,lai,9.3952,16.2989,20.26,20,77,2.28,TD,1734487651
475,mildura,-34.2,142.15,24.48,37,0,7.59,AU,1734487652
476,ritchie,-29.038,24.6028,19.26,8,3,2.82,ZA,1734487654
477,kolonia town,6.964,158.206,27.06,94,100,0.0,FM,1734487656
478,san jose del guaviare,2.5729,-72.6459,20.55,95,95,0.35,CO,1734487659
479,udalguri,26.7667,92.1333,15.1,42,0,2.17,IN,1734487662
480,casariche,37.3037,-4.7582,11.12,50,18,1.07,ES,1734487663
481,oroqen zizhiqi,50.5667,123.7167,-14.45,77,94,1.64,CN,1734487665
482,sao tome,0.3365,6.7273,26.72,79,97,1.45,ST,1734487666
483,sao joao da barra,-21.6403,-41.0511,23.1,89,100,2.47,BR,1734487668
484,kapa'a,22.0752,-159.319,28.04,72,0,6.17,US,1734487670
485,mahdia,35.5047,11.0622,12.57,74,0,3.52,TN,1734487672
486,manismata,-2.4667,111.0333,29.01,73,99,1.9,ID,1734487674
487,berezovyy,51.6667,135.7,-14.76,79,11,1.31,RU,1734487676
488,juli,-16.2167,-69.45,9.0,79,2,1.54,PE,1734487677
489,siwa oasis,29.2041,25.5195,12.02,73,93,3.26,EG,1734487679
490,al jubayl,27.0112,49.6583,15.47,47,43,7.05,SA,1734487661
491,jiayuguan,39.8167,98.3,-10.01,60,93,2.27,CN,1734487682
492,carahue,-38.7,-73.1667,10.35,99,48,2.23,CL,1734487684
493,mount pearl,47.5166,-52.7813,2.4,88,99,3.58,CA,1734487686
494,akureyri,65.6835,-18.0878,-3.04,80,100,1.03,IS,1734487563
495,yola,9.2,12.4833,20.4,26,100,1.07,NG,1734487511
496,najran,17.4924,44.1277,8.09,48,10,0.5,SA,1734487692
497,tanjung pinang,0.9167,104.45,27.2,84,100,5.98,ID,1734487694
498,vilhena,-12.7406,-60.1458,21.28,98,100,1.49,BR,1734487695
499,zaraza,9.3503,-65.3245,24.51,84,75,2.52,VE,1734487697
500,levuka,50.1834,-105.4011,-20.56,98,30,2.7,CA,1734487699
501,khao yoi,13.2403,99.8243,24.4,61,67,3.97,TH,1734487700
502,palikir - national government center,6.9248,158.1611,26.47,94,100,0.0,FM,1734487702
503,qui nhon,13.7667,109.2333,21.41,89,100,6.19,VN,1734487704
504,agogo,6.8,-1.0819,19.27,29,7,0.56,GH,1734487708
505,sungailiat,-1.85,106.1333,27.37,85,100,2.6,ID,1734487709
506,alvesta,56.8993,14.5556,3.15,100,100,2.57,SE,1734487711
507,humberto de campos,-2.5983,-43.4611,26.41,82,10,4.13,BR,1734487713
508,naryn,41.4287,75.9911,-15.65,64,100,4.11,KG,1734487715
509,vilyuysk,63.7553,121.6247,-25.49,95,15,3.39,RU,1734487717
510,st. john's,47.5649,-52.7093,2.86,84,100,2.24,CA,1734487718
511,geneseo,42.7959,-77.8169,3.6,88,100,4.04,US,1734487721
512,el jadid,33.2549,-8.506,16.83,80,30,2.72,MA,1734487722
513,rikaze,29.25,88.8833,-0.19,29,0,0.41,CN,1734487724
514,orastie,45.8333,23.2,6.36,84,100,1.49,RO,1734487726
515,kingscliff,-28.2667,153.5667,25.89,94,75,3.6,AU,1734487727
516,ludus,46.4833,24.1,3.1,88,12,1.38,RO,1734487729
517,balikpapan,-1.2675,116.8289,28.55,65,20,3.09,ID,1734487450
518,horodnye,45.8908,28.8483,7.52,68,82,5.29,UA,1734487732
519,santyoku,37.4406,129.1708,1.56,33,0,2.34,KR,1734487734
520,swakopmund,-22.6833,14.5333,15.55,84,2,0.45,NA,1734487735
521,weiler-simmerberg,47.5833,9.9333,0.94,81,100,1.7,DE,1734487737
522,fayroz koh,34.5195,65.2509,-4.39,63,100,1.48,AF,1734487738
523,fort bragg,35.139,-79.006,16.0,89,40,0.0,US,1734487712
524,kampong speu,11.5,104.3333,25.79,59,16,6.36,KH,1734487741
525,pailon,-17.65,-62.75,25.86,70,58,2.57,BO,1734487743
526,santiago,-33.4569,-70.6483,21.03,58,0,3.6,CL,1734487607
527,tezu,27.9167,96.1667,18.21,22,0,0.64,IN,1734487746
528,kindu,-2.95,25.95,20.5,100,100,1.1,CD,1734487747
529,jabor,5.921,169.6434,27.8,83,100,9.62,MH,1734487749
530,knysna,-34.0363,23.0471,16.67,74,82,1.9,ZA,1734487750
531,santa cruz,-17.8,-63.1667,24.7,88,20,2.57,BO,1734487752
532,syktyvkar,61.6764,50.8099,-7.15,100,100,5.0,RU,1734487753
533,komatipoort,-25.4332,31.9548,23.66,82,100,0.93,ZA,1734487755
534,betio village,1.358,172.9211,31.02,77,100,8.47,KI,1734487756
535,ngetkib,7.3645,134.5148,29.14,84,75,3.6,PW,1734487758
536,mareeba,-17.0,145.4333,34.38,38,21,2.1,AU,1734487759
537,guerrero negro,27.9769,-114.0611,15.25,81,0,4.12,MX,1734487761
538,kittila,67.6647,24.8936,-24.92,84,0,0.51,FI,1734487764
539,crucecita,-28.95,-58.9833,20.42,63,2,3.73,AR,1734487766
540,mirnyy,62.5353,113.9611,-24.24,96,54,3.57,RU,1734487768
541,bolobo,-2.1667,16.2333,21.97,95,97,1.21,CD,1734487769
542,port hedland,-20.3167,118.5667,38.03,41,95,6.17,AU,1734487771
543,zambezi,-13.5432,23.1047,19.66,89,100,1.72,ZM,1734487772
544,kalmunai,7.4167,81.8167,25.12,88,99,5.44,LK,1734487774
545,svetlyy,54.675,20.1347,4.99,89,34,4.35,RU,1734487775
546,lebork,54.5392,17.7501,6.91,99,100,3.67,PL,1734487654
547,suntar,62.1444,117.6319,-22.35,91,7,3.33,RU,1734487779
548,daru,-9.0763,143.2092,28.62,73,100,4.76,PG,1734487781
549,benjamin constant,-4.3831,-70.0311,25.61,97,98,0.54,BR,1734487783
550,argenton-sur-creuse,46.59,1.5198,6.98,66,34,3.06,FR,1734487784
551,las lomitas,-24.7096,-60.593,24.29,48,53,2.77,AR,1734487785
552,darlington,54.5243,-1.5504,12.14,80,100,8.75,GB,1734487787
553,kwang binh,17.4833,106.6,17.91,94,100,3.97,VN,1734487789
554,mae chan,20.1467,99.8526,20.69,81,25,0.81,TH,1734487790
555,fairwood,47.4484,-122.1573,7.95,93,100,4.12,US,1734487792
556,salalah,17.0151,54.0924,20.05,12,0,6.69,OM,1734487793
557,lankaran,38.7543,48.8506,7.34,67,65,2.01,AZ,1734487796
558,parabel',58.6978,81.4825,-10.43,77,100,5.51,RU,1734487797
559,tasgaon,17.0333,74.6,16.84,37,67,1.05,IN,1734487799
560,zyryanskoye,56.8306,86.6258,-20.48,95,100,1.86,RU,1734487800
561,lerwick,60.1545,-1.1494,8.62,95,100,12.39,GB,1734487802
562,betare oya,5.6,14.0833,20.46,28,100,1.64,CM,1734487803
563,la tuque,47.4334,-72.7824,1.44,82,85,4.84,CA,1734487654
564,armacao de buzios,-22.7469,-41.8817,25.03,89,74,3.54,BR,1734487807
565,arno,60.1167,18.6333,-0.51,76,100,2.64,SE,1734487809
566,al kharijah,25.4514,30.5464,12.9,70,76,4.21,EG,1734487810
567,shchyolkino,45.4291,35.8223,7.84,77,50,11.48,UA,1734487812
568,cidreira,-30.1811,-50.2056,19.54,83,6,3.99,BR,1734487813
