City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
161,kayangel,8.0823,134.7173,29.17,74,100,6.7,PW,1722488194
162,labytnangi,66.6572,66.4183,21.07,71,38,5.2,RU,1722488195
163,selfoss,63.9331,-20.9971,9.9,94,100,1.26,IS,1722488197
164,carnarvon,-24.8667,113.6333,19.66,67,14,10.11,AU,1722488198
165,gusinoozyorsk,51.2833,106.5,21.33,68,81,4.89,RU,1722488199
166,trairi,-3.2778,-39.2689,24.71,81,9,4.55,BR,1722488130
167,santa ana,33.7456,-117.8678,24.82,72,0,2.06,US,1722487941
168,island harbour,50.724,-1.2758,19.56,83,74,2.27,GB,1722488202
169,waingapu,-9.6567,120.2641,29.27,64,56,6.75,ID,1722488204
170,kataba,8.4604,-0.7732,24.13,86,100,3.68,GH,1722488205
171,mansa,29.9833,75.3833,27.99,78,100,3.21,IN,1722488206
172,kapuskasing,49.4169,-82.4331,22.05,73,20,3.6,CA,1722488207
173,hermanus,-34.4187,19.2345,3.78,70,0,2.38,ZA,1722488208
174,kalkaman,51.9525,76.0211,31.72,32,29,1.52,KZ,1722488209
175,manta,-0.95,-80.7333,23.88,78,100,5.14,EC,1722488180
176,nantucket,41.2835,-70.0995,24.44,94,100,5.14,US,1722488212
177,hue,16.4667,107.6,33.06,55,40,2.06,VN,1722488213
178,vila franca do campo,37.7167,-25.4333,21.23,92,30,1.45,PT,1722488214
179,badger,64.8,-147.5333,17.93,62,75,4.12,US,1722488215
180,qingdao,36.0986,120.3719,30.78,79,75,8.0,CN,1722488217
181,graham,47.0529,-122.2943,21.01,75,0,4.12,US,1722488218
182,basco,20.4487,121.9702,29.74,75,51,4.49,PH,1722488219
183,gunnedah,-30.9833,150.25,14.57,49,10,4.83,AU,1722488220
184,hamilton,39.1834,-84.5333,23.01,92,75,1.54,US,1722487832
185,hrazdan,40.4975,44.7662,18.27,71,5,3.03,AM,1722488222
186,gornopravdinsk,60.05,69.9,22.97,61,48,2.66,RU,1722488224
187,fort mcmurray,56.7268,-111.381,16.77,77,40,3.6,CA,1722488225
188,wamba,8.9333,8.6,21.21,98,99,0.86,NG,1722488226
189,qui nhon,13.7667,109.2333,34.1,53,59,1.98,VN,1722488227
190,soio,-6.1349,12.3689,19.99,83,47,2.91,AO,1722488228
191,bhawana,31.5692,72.649,38.52,41,100,4.66,PK,1722488229
192,kruisfontein,-34.0033,24.7314,6.57,60,0,2.04,ZA,1722488231
193,arba minch,6.0333,37.55,20.12,78,100,0.61,ET,1722488232
194,laguna,38.421,-121.4238,28.02,48,0,3.09,US,1722488233
195,sitka,57.0531,-135.33,12.94,88,100,4.12,US,1722488234
196,richards bay,-28.783,32.0377,14.58,88,14,2.01,ZA,1722488235
197,prineville,44.2999,-120.8345,27.06,38,0,3.09,US,1722487677
198,yiyang,28.5892,112.3283,34.02,59,56,4.69,CN,1722488238
199,st. john's,47.5649,-52.7093,19.88,93,75,8.23,CA,1722488054
200,motueka,-41.1333,173.0167,8.25,60,65,1.36,NZ,1722488240
201,papatowai,-46.5619,169.4708,6.99,77,39,1.5,NZ,1722488241
202,viedma,-40.8135,-62.9967,11.02,74,100,5.05,AR,1722487972
203,riviere-du-loup,47.8304,-69.5342,21.15,100,100,1.03,CA,1722488245
204,princeville,45.7668,-61.2985,21.9,93,75,1.54,CA,1722488246
205,sant antoni de portmany,38.9807,1.3036,24.65,85,0,2.24,ES,1722488247
206,allende,25.2833,-100.0167,24.51,79,1,2.04,MX,1722488248
207,driffield,54.0049,-0.4387,16.15,93,100,0.0,GB,1722488249
208,bubaque,11.2833,-15.8333,26.56,83,71,6.48,GW,1722488251
209,luderitz,-26.6481,15.1594,13.4,45,0,4.3,NA,1722488252
210,uturoa,-16.7333,-151.4333,23.61,57,26,7.71,PF,1722488253
211,paita,-5.0892,-81.1144,17.69,81,0,3.18,PE,1722488254
212,suzun,53.7841,82.3116,28.08,41,96,2.26,RU,1722488255
213,gaalkacyo,6.7697,47.4308,25.41,63,78,10.25,SO,1722488256
214,el bauga,18.262,33.9081,29.07,59,100,6.59,SD,1722488258
215,pasni,25.2631,63.471,28.44,86,30,6.17,PK,1722488260
216,eydhafushi,5.1033,73.0708,28.77,73,100,3.14,MV,1722488261
217,saint-philippe,-21.3585,55.7679,21.77,61,0,1.69,RE,1722488262
218,lihue,21.9789,-159.3672,26.77,70,0,5.66,US,1722488263
219,punta arenas,-53.15,-70.9167,5.06,93,100,7.2,CL,1722488021
220,medina estates,5.6823,-0.1641,23.98,94,100,4.12,GH,1722488070
221,tutoia,-2.7619,-42.2744,25.6,86,61,4.16,BR,1722488267
222,lerwick,60.1545,-1.1494,10.0,82,93,2.2,GB,1722488268
223,smithers,54.7804,-127.1743,18.18,52,40,1.03,CA,1722488269
224,amos,48.5669,-78.1162,18.15,80,14,0.51,CA,1722488270
225,baharly,38.4362,57.4316,33.06,38,6,2.19,TM,1722488272
226,tolanaro,-25.0319,46.9987,16.04,94,20,1.03,MG,1722488273
227,abilene,32.4487,-99.7331,31.37,50,0,7.2,US,1722488097
228,dire,12.2833,-10.9667,23.08,98,76,0.24,ML,1722488275
229,prince albert,53.2001,-105.7677,21.97,78,75,0.0,CA,1722488276
230,johi,26.6921,67.6133,38.06,45,64,5.18,PK,1722488278
231,new norfolk,-42.7826,147.0587,12.18,56,90,1.55,AU,1722488279
232,mabaruma,8.2,-59.7833,22.36,98,65,0.31,GY,1722488280
233,nizhneangarsk,55.7833,109.55,15.65,71,100,1.78,RU,1722488281
234,khash,28.2211,61.2158,35.04,13,62,5.75,IR,1722488282
235,sosnovo-ozerskoye,52.5249,111.5418,24.54,35,100,3.31,RU,1722488283
236,dwarka,22.2394,68.9678,28.62,83,100,9.71,IN,1722488285
237,turkmenbasy,40.0222,52.9552,25.43,83,75,5.14,TM,1722488287
238,saipan,15.1355,145.701,32.39,66,75,4.63,MP,1722488288
239,richmond,37.5538,-77.4603,26.06,93,40,1.54,US,1722488236
240,kingscliff,-28.2667,153.5667,20.43,45,40,5.14,AU,1722488291
241,codrington,-38.2667,141.9667,14.53,55,35,2.58,AU,1722488292
242,miagao,10.6442,122.2352,30.55,67,67,2.38,PH,1722488293
243,luganville,-15.5333,167.1667,25.6,75,88,4.63,VU,1722488294
244,cidreira,-30.1811,-50.2056,14.7,93,100,5.62,BR,1722488295
245,linyi,35.0631,118.3428,28.93,88,100,3.76,CN,1722488296
246,colonia,50.9333,6.95,19.9,92,0,1.54,DE,1722488298
247,lompoc,34.6391,-120.4579,16.08,95,100,3.6,US,1722488299
248,juhaynah,26.6732,31.4976,31.18,21,86,1.21,EG,1722488300
249,arno,60.1167,18.6333,15.44,71,5,6.05,SE,1722488301
250,manado,1.487,124.8455,31.43,62,40,6.17,ID,1722488302
251,sechura,-5.5569,-80.8222,17.89,79,0,2.83,PE,1722488303
252,okhotsk,59.3833,143.3,11.71,88,100,1.47,RU,1722488305
253,touros,-5.1989,-35.4608,23.31,87,48,5.8,BR,1722488306
254,hasaki,35.7333,140.8333,32.38,79,100,5.62,JP,1722488307
255,al hazm,16.1641,44.7769,29.39,38,92,8.56,YE,1722488308
256,usinsk,65.9939,57.5281,21.84,48,16,4.18,RU,1722488309
257,vadso,70.0744,29.7487,13.09,82,75,8.75,NO,1722488310
258,lhuentse,27.6679,91.1839,30.0,48,10,2.95,BT,1722488312
259,jingmen,31.0336,112.2047,30.27,72,96,5.65,CN,1722488313
260,antofagasta,-23.65,-70.4,14.6,77,54,1.7,CL,1722487842
261,anamur,36.0751,32.8369,30.21,45,0,2.85,TR,1722488315
262,peace river,56.2501,-117.286,13.17,87,0,2.57,CA,1722488316
263,yemva,62.59,50.8594,16.01,92,100,2.07,RU,1722488317
264,egilsstadir,65.2653,-14.3948,10.95,76,100,1.54,IS,1722488319
265,alotau,-10.3069,150.4462,23.62,94,100,3.43,PG,1722488320
266,tsiombe,-25.3,45.4833,18.59,69,28,1.45,MG,1722488321
267,almeirim,-1.5233,-52.5817,25.5,73,88,1.76,BR,1722488322
268,rechytsa,52.3617,30.3916,14.06,64,97,3.82,BY,1722488234
269,kolonia town,6.964,158.206,30.0,74,100,2.06,FM,1722488324
